Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,26/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bangladesh,BGD,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,19.14995224,18.39774557,18.65109269,19.75530766,13.85805584,14.71048513,15.0610969,16.08579088,17.17641302,18.53281853,18.39518556,17.37987988,17.90575916,17.7852349,16.34816123,,,,,,,,
Bulgaria,BGR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,18.9618393,17.52165223,17.674747,17.35501819,17.51091703,16.90322581,16.74711438,16.53265346,12.63136204,8.301886792,8.445945946,7.335907336,7.379077615,8.286731063,8.070258723,,,,,,,,
Bahrain,BHR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,0.505050505,0.795107034,0.756253636,0.670391061,0.787401575,0.826848249,0.850111857,0.918635171,0.975213328,1.185124642,2.819107283,3.089558076,1.64814105,6.223479491,7.275176827,,,,,,,,
"Bahamas, The",BHS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.93294461,9.851851852,10.47819972,2.680412371,5.332455563,6.746532156,6.468231254,6.568946797,6.324110672,6.778822365,7.857491459,7.64957265,8.360277136,10.36727104,9.80573543,,,,,,,,
Belarus,BLR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,6.179236231,6.424361493,6.38046475,7.027447927,7.197943445,7.344119251,6.989341255,7.663316583,7.768651608,7.172241102,7.350484464,8.431406991,8.930425753,9.031593407,9.350513669,,,,,,,,
Belize,BLZ,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Bermuda,BMU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,12.53521127,12.33480176,12.72727273,12.1483376,11.85446009,11.79713341,11.6514691,11.67747915,10.98807496,12.25806452,11.02189781,11.36516476,10.87866109,11.82732111,11.53005464,,,,,,,,
Brazil,BRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,27.80267524,26.45297286,27.41481084,27.51367989,26.7521064,26.24798712,25.99433175,27.49362941,26.03696571,25.1464332,25.84136237,26.98734567,23.96504358,21.83546407,20.60207554,,,,,,,,
Barbados,BRB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,3.167420814,2.784222738,2.752293578,2.476190476,2.43902439,2.489626556,26.35228849,27.04678363,26.73130194,13.0551817,6.268221574,6.704707561,7.74748924,6.131386861,5.074626866,,,,,,,,
Bhutan,BTN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Botswana,BWA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,21.33995037,24.03100775,26.55086849,23.01790281,16.1209068,21.4953271,24.20537897,28.00925926,26.19589977,22.50530786,17.43119266,14.32291667,11.65644172,11.45038168,10.02906977,,,,,,,,
Central African Republic,CAF,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,15.99666776,15.0602765,15.13755225,15.20330987,15.83759433,13.65590192,13.90521255,13.42406156,12.29989868,11.39252828,11.65921841,12.34906594,12.55026061,12.00538505,12.04397981,,,,,,,,
Central Europe and the Baltics,CEB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,17.3583815,16.11955133,15.94553137,15.17458033,15.33141691,14.77731666,14.30930931,14.25352266,13.40382371,11.71076683,11.33736452,11.52384668,11.46643402,12.00805533,12.67922452,,,,,,,,
Switzerland,CHE,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,13.61468765,13.92667743,12.93330146,13.31943479,13.06948919,12.80182232,13.7074517,14.1343607,13.72093023,12.85371703,12.87703016,13.14578005,12.83316881,12.80385078,13.64599894,,,,,,,,
Channel Islands,CHI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,21.25077145,24.08915559,21.99957815,22.28395062,19.95124695,19.49650864,21.75709666,19.02949572,18.1626823,17.57283066,20.00291588,18.53917663,14.996115,15.87611267,18.67827463,,,,,,,,
China,CHN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,28.93655628,29.24229808,28.17287622,27.71959868,31.37639653,32.61740658,31.84539514,32.77123074,33.93352178,34.34397776,33.44807676,32.95711754,32.05300564,31.07230315,31.71522709,,,,,,,,
Cote d'Ivoire,CIV,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,11.69036335,11.66134185,10.65830721,10.09708738,9.963099631,6.540447504,9.413854352,7.387387387,8.805031447,17.90540541,15.61996779,15.35836177,12.69035533,15.0462963,14.86631016,,,,,,,,
Cameroon,CMR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,6.810035842,7.011070111,7.24137931,6.711409396,6.644518272,6.14334471,7.395498392,7.038834951,7.259953162,7.9002079,7.128712871,7.297830375,7.303370787,7.008547009,7.119205298,,,,,,,,
"Congo, Dem. Rep.",COD,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,4.705882353,8.450704225,9.090909091,10.63829787,10.89108911,10.15625,10.07194245,9.090909091,8.139534884,7.471264368,7.486631016,5.982905983,5.726872247,3.735632184,2.789699571,,,,,,,,
"Congo, Rep.",COG,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,0,1.587301587,2,5.333333333,2.564102564,2.380952381,2.941176471,2.727272727,5.109489051,3.821656051,1.639344262,1.913875598,5.381165919,3.937007874,2.651515152,,,,,,,,
Colombia,COL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,28.7797674,28.20794435,29.44201105,27.12191358,26.01500866,26.61937652,24.36160298,24.6165084,27.41819489,21.71777063,22.40491613,25.55436611,20.50299034,19.45816283,18.33103448,,,,,,,,
Comoros,COM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,CRI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,19.11111111,18.3299389,14.54183267,18.04511278,17.51412429,17.64705882,16.58291457,18.14092954,17.51497006,16.19496855,15.58245083,14.9408284,15.35087719,14.1654979,13.66806137,,,,,,,,
Caribbean small states,CSS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,22.20140515,23.62375379,20.32351721,17.54385965,20.57748538,22.25992535,23.59241126,29.72972973,28.26952527,20.90065315,19.66419115,18.21952776,20.86028461,21.86724566,24.18906395,,,,,,,,
Cuba,CUB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,40.12435991,44.29327286,31.022187,23.06122449,20.47894302,25.18962076,30.34591195,30.93880654,27.87593247,34.60620525,34.27172583,32.28081962,31.55307995,30.04758668,29.8811545,,,,,,,,
Curacao,CUW,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,8.912655971,8.978873239,9.392265193,9.375,9.330985915,9.015025042,9.337860781,9.0625,9.320695103,9.443507589,13.24200913,10.54545455,8.59030837,8.843537415,8.421052632,,,,,,,,
Cayman Islands,CYM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,22.06349206,21.48626817,20.82018927,19.37321937,20.11577424,14.18439716,12.3769339,12.12938005,11.60949868,10.13333333,9.228650138,8,7.066052227,9.608540925,11.63194444,,,,,,,,
Czechia,CZE,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,19.85494107,18.48337322,17.48848319,17.00444884,17.0221493,17.03528617,16.62182613,14.93854656,14.87966877,15.13429279,12.65254846,12.98677776,12.57689032,12.82989028,14.02382185,,,,,,,,
Germany,DEU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,12.64032496,11.59132725,11.71134827,12.00355733,12.05546858,12.03924958,12.08758211,12.52314754,12.87551434,12.05453208,12.79270494,13.11892358,12.48288085,12.13573168,12.44210323,,,,,,,,
Djibouti,DJI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.62068966,10.66106229,9.971181556,9.08616188,10.33017957,10.65235343,9.437644137,9.959310211,9.541435328,8.102345416,8.47098687,9.4694266,9.964702688,8.881408597,9.968125181,,,,,,,,
Dominican Republic,DOM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,7.603938731,7.683679192,10.78686816,10.04159239,10.87516088,10.04618938,12.06057328,11.596548,11.64529915,11.09902067,11.26760563,10.67010309,9.277833501,9.852717115,11.63032191,,,,,,,,
Algeria,DZA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.01788909,9.920634921,9.702040217,9.741523068,11.02931152,10.60038735,10.77666295,11.45550972,11.43019296,10.43321682,11.4336431,10.97835667,9.216589862,8.895328416,8.338078581,,,,,,,,
East Asia & Pacific (excluding high income),EAP,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,28.33353011,28.56900348,27.59236144,27.43923874,30.60885228,31.74745414,31.49010554,32.10451235,33.06616903,33.32691194,32.41720747,31.74206883,30.87648583,29.88591902,30.40617297,,,,,,,,
Early-demographic dividend,EAR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,18.73194213,17.90887977,18.38664732,18.34924811,18.34722245,18.91348732,19.66882938,19.46484828,19.17786673,19.40443124,20.50755373,20.24613676,19.22811854,19.84493386,19.60811489,,,,,,,,
East Asia & Pacific,EAS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,25.03905507,25.12088944,24.32337205,24.3996264,26.85734047,27.83197228,28.06546313,28.41552868,29.23619849,29.41488515,28.97110916,28.5536948,27.78237982,27.09932357,27.68640911,,,,,,,,
Europe & Central Asia (excluding high income),ECA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,14.98975234,14.68850709,14.90481054,14.87236274,15.21780095,14.4180544,13.8388458,14.86206311,14.44254281,13.756188,14.24523336,14.51901906,13.9460985,14.23777897,13.73054741,,,,,,,,
Europe & Central Asia,ECS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,15.4028644,15.02319067,14.85204538,14.784917,14.65643706,14.03915519,13.56452903,14.09409994,13.77419384,12.72870359,13.2083255,13.48349817,13.07206716,13.32425855,13.31699626,,,,,,,,
Ecuador,ECU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,17.92608935,16.07883817,16.71717172,16.13067892,16.43403872,16.72240803,15.3422502,14.25833653,15.06692161,14.70281543,13.10452418,14.03775883,13.74670956,13.57680513,13.27136587,,,,,,,,
"Egypt, Arab Rep.",EGY,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,24.99247819,29.16404777,26.96490142,24.09299949,18.22510147,22.63863919,22.55965293,23.98508193,21.30523851,18.09321791,17.74376417,17.3565484,14.55967035,15.12518578,15.1843943,,,,,,,,
Euro area,EMU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,15.91313203,15.50913376,15.10509796,15.25318048,14.61292434,14.17061077,13.78997368,14.01627389,13.88637039,12.62920305,13.27075054,13.48129158,13.25835866,13.39285714,13.57460775,,,,,,,,
Eritrea,ERI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,6.557377049,5.970149254,6.060606061,5.970149254,6.060606061,5.172413793,4,4.081632653,4.651162791,4.444444444,4.166666667,3.921568627,3.636363636,3.636363636,3.571428571,,,,,,,,
Spain,ESP,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,16.93892938,18.3004433,17.25333154,18.38373823,17.56578947,17.00686389,13.91248154,14.65450885,14.86970842,13.71689432,15.28360944,14.75453172,13.87651666,15.11336084,14.2721669,,,,,,,,
Estonia,EST,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,6.271536871,7.281229125,5.353466026,5.676328502,5.896510229,6.242568371,6.696716033,6.928645295,6.869369369,5.284552846,4.075067024,5.251270469,5.170316302,5.72640509,4.851598174,,,,,,,,
Ethiopia,ETH,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,24.6875,23.76237624,23.75296912,20.78774617,23.125,25.61247216,25.625,24.67532468,23.50936968,22.5375626,28.8590604,35.66229985,31.49931224,33.76470588,34.17305586,,,,,,,,
European Union,EUU,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,16.23758617,15.67441511,15.30544879,15.22661872,14.80451924,14.31817779,13.85460464,14.05574013,13.75348731,12.36471017,12.83956602,13.05388588,12.85554221,13.06304286,13.3310321,,,,,,,,
Fragile and conflict affected situations,FCS,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,15.5470863,14.92369219,15.27499135,16.07077792,15.57463906,14.9762068,14.75176703,12.56283594,15.89725655,14.20411416,16.60616578,16.82349692,16.47687381,16.02509462,14.66879088,,,,,,,,
Finland,FIN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,20.12832264,18.03007767,16.76475266,14.3660388,15.34904535,17.84671533,14.76621418,14.67889908,16.11806798,13.6635514,14.55133387,15.52167524,15.89417555,15.29578606,16.68508287,,,,,,,,
Fiji,FJI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,17.3419284,18.02325581,17.8807947,17.36248812,16.45209378,14.81831435,15.05278032,14.90959587,14.58154322,12.76206473,13.45565749,14.68191335,14.62624318,15.80424432,15.69588351,,,,,,,,
Faroe Islands,FRO,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,35.61643836,35.81081081,24.63768116,25.89928058,23.77622378,31.21387283,35,26.80412371,33.5,36.89320388,34.58646617,34.44816054,34.38485804,35.39823009,33.5243553,,,,,,,,
United Kingdom,GBR,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,12.09248777,12.41737312,11.83734708,11.46432195,10.93004919,10.39630989,10.2397987,10.27332886,9.800795244,8.841330663,9.079088106,8.775770845,8.300874232,8.669453462,9.596900745,,,,,,,,
Georgia,GEO,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,14.03887689,9.763313609,9.574468085,11.58940397,8.125,7.389162562,9.513274336,8.990825688,13.49036403,12.09829868,11.62324649,17.31092437,16.33888048,25.41106129,20.98445596,,,,,,,,
Ghana,GHA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,13.65461847,11.86131387,12.40657698,12.7925117,15.2027027,14.6875,13.16129032,12.39570918,12.75773196,14.27027027,12.05741627,13.30868762,12.92090838,12.45421245,12.58581236,,,,,,,,
Gibraltar,GIB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Guinea,GIN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",GMB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,11.59354399,11.46503885,10.94753155,10.14909478,9.397049391,9.13769562,9.591078067,10.42262148,9.036016949,7.149983372,7.995684488,7.022027504,7.567497404,8.172448831,9.09228901,,,,,,,,
Grenada,GRD,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,15.03496503,14.57174638,11.8134715,9.854771784,14.84375,15.53672316,15.61618062,17.34960767,15.12195122,15.67230632,13.85658915,16.41221374,16.4305949,20.45826514,34.20074349,,,,,,,,
Guam,GUM,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,14.10945811,13.75224763,13.21211082,13.03521934,13.0375974,12.4755949,12.76653206,12.59383815,12.52579844,11.79595462,12.52730055,12.74098443,12.63810854,12.64104454,12.81781112,,,,,,,,
"Hong Kong SAR, China",HKG,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.58502727,13.39285714,11.31605184,9.039943938,12.07528722,9.484635858,13.1852552,14.17215535,15.26254376,15.91695502,13.36032389,15.51270815,15.94588601,15.83061889,16.72924489,,,,,,,,
Honduras,HND,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,23.16258352,12.28733459,12.98932384,13.46153846,14.08250356,16.20111732,20.78125,21.79802956,19.2893401,17.43243243,17.98365123,20.88305489,31.01796407,27.5739645,9.714285714,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,14.52126663,13.50874095,13.57964673,13.1843927,13.3313843,13.23162275,13.49113957,13.79473809,13.12201772,14.44035506,14.83185117,15.13195916,15.17540751,15.22340515,14.56733434,,,,,,,,
Croatia,HRV,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,17.22288439,17.29577465,15.64986737,14.81665015,17.39795918,17.67955801,18.32749124,17.57775683,18.75,16.05456453,15.78947368,14.87465181,14.1377209,14.46540881,14.92734478,,,,,,,,
Haiti,HTI,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,18.11594203,16.55629139,25.43352601,26.2195122,19.04761905,19.19191919,19.30693069,21.98275862,21.98275862,20.53571429,25.35885167,25.70093458,16.82692308,22.11981567,24.63768116,,,,,,,,
Hungary,HUN,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,10.80878214,10.9229929,11.1664821,10.39098274,10.55020883,10.8369883,10.6351551,10.79588728,10.72463768,8.726264135,9.165440404,9.442622951,8.914177335,13.84918679,15.59086395,,,,,,,,
IBRD only,IBD,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,21.44252158,21.34468246,21.26577302,21.15980905,23.07126944,23.99145662,23.97716213,24.75239376,25.17615112,25.48918487,25.56265237,25.53718467,24.64472233,24.48522404,24.66810784,,,,,,,,
IDA & IBRD total,IBT,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,21.21907713,21.09958966,21.03898399,21.04473359,22.8566615,23.75145176,23.76433905,24.53877888,24.91908265,25.20372515,25.2887299,25.29235723,24.41828667,24.24630618,24.42522403,,,,,,,,
